Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
35,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 414.85051501370737, 441.90157992025473]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 86.66479633973522, 90.10570879750668]"
36,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 23.5647349475925, 6.558577239266752]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 18.30759098729191, 9.451744491322355]"
37,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 87.37328672591411, 238.45881127129496]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 36.396170024683464, 64.06320760072065]"
38,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 0.04538405421795623, 19.39350937919134]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 0.7654254034900054, 16.44599919194023]"
39,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 98.26197276817226, 132.8134031963497]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 37.514547550335976, 44.31029138818295]"
40,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 31.809784187297538, 446.78653476900706]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 20.47582233327305, 89.8342447698378]"
41,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 0.1800120024568015, 6.176275600017959]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.4453488017374228, 8.618021944462583]"
42,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 257.5398599378787, 463.8231166950595]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 66.14438223740042, 94.37107864229081]"
43,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 4.4541766384286685, 24.266959360474402]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 7.624927553496185, 18.26689942042806]"
44,717.1496064824515,100.0,"[717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 717.1496064824515, 115.54596987713774, 198.4804996617592]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 43.09378511744315, 58.50891418534779]"
