Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
38,464.2427166756625,100.0,"[115.13476933787841, 338.94011708067967, 464.2427166756625, 195.21879549367472, 464.2427166756625, 373.08807256450405, 267.7755634000093, 464.2427166756625, 464.2427166756625, 464.2427166756625]","[44.0227429784446, 82.28871484348572, 100.0, 59.37023380105188, 100.0, 87.26324726505403, 71.42793596783049, 100.0, 100.0, 100.0]"
39,467.3414825927531,100.0,"[467.3414825927531, 448.65627738254176, 467.3414825927531, 456.77456150111584, 435.36839984837957, 467.3414825927531, 253.54795585327315, 467.3414825927531, 208.16782157625187, 298.26257513364357]","[100.0, 97.46059704619655, 100.0, 98.56691685212463, 95.63934837818401, 100.0, 68.88549843823112, 100.0, 61.3811589773758, 75.87073411780472]"
40,483.18375321262357,100.0,"[483.18375321262357, 388.2644300457231, 121.33837692958504, 359.88163590833415, 483.18375321262357, 424.8135709230282, 325.0943288541805, 258.59007084668957, 483.18375321262357, 291.72458357378275]","[100.0, 87.25694865659091, 44.33008150106161, 83.29490346155065, 100.0, 92.24733803992406, 78.31757125945848, 68.33344173327858, 100.0, 73.39484785168106]"
41,466.174072038359,100.0,"[261.480692751071, 466.174072038359, 82.04070045637243, 364.7537055730354, 360.92851674373526, 268.9909082059257, 466.174072038359, 436.6847920926897, 466.174072038359, 285.186792054161]","[70.25486902637304, 100.0, 36.433240988724684, 85.84223667238616, 85.2896514254921, 71.44391071961155, 100.0, 95.97064795085025, 100.0, 73.97380469512501]"
42,462.59966822594265,100.0,"[180.49015042621798, 361.725214545016, 462.59966822594265, 180.81148101771936, 355.1246165230544, 462.59966822594265, 439.58122645876256, 413.14745853685673, 447.6144162717414, 368.5288378301863]","[56.86522835530216, 85.80854747244405, 100.0, 56.92331056466665, 84.84646642986827, 100.0, 96.83582972329994, 93.15229784028988, 97.94445696763603, 86.79525633452901]"
43,424.67095611958047,100.0,"[211.96503894912587, 424.67095611958047, 123.88181987088062, 176.303229252128, 397.8202148486367, 424.67095611958047, 424.67095611958047, 424.67095611958047, 424.67095611958047, 402.56891398527216]","[65.59054023728227, 100.0, 48.20810745412174, 58.932625624462304, 95.97263311642668, 100.0, 100.0, 100.0, 100.0, 96.68951324991606]"
44,455.8842448624735,100.0,"[302.9992296517555, 429.02470751607063, 455.8842448624735, 455.8842448624735, 455.8842448624735, 224.08606405447279, 455.8842448624735, 455.8842448624735, 367.62327009477747, 455.8842448624735]","[77.74285689430748, 96.24917261483898, 100.0, 100.0, 100.0, 65.00529742041148, 100.0, 100.0, 87.44659139291078, 100.0]"
45,478.80668720959443,100.0,"[478.80668720959443, 439.44252201536796, 478.80668720959443, 478.80668720959443, 303.2168443280386, 478.80668720959443, 442.2538641932002, 419.13355643353106, 397.6314890185152, 478.80668720959443]","[100.0, 94.75064808759448, 100.0, 100.0, 75.51863181004155, 100.0, 95.12921439633358, 91.99768757154577, 89.04572965623493, 100.0]"
46,487.11140783122585,100.0,"[487.11140783122585, 325.71857556821374, 487.11140783122585, 487.11140783122585, 378.72144782899767, 364.0032996544606, 413.1370100748239, 487.11140783122585, 487.11140783122585, 487.11140783122585]","[100.0, 78.0265858263992, 100.0, 100.0, 85.50862224740648, 83.46222708876414, 90.21225620433783, 100.0, 100.0, 100.0]"
47,440.5091196541155,100.0,"[440.5091196541155, 440.5091196541155, 440.5091196541155, 288.79218347107144, 440.5091196541155, 440.5091196541155, 440.5091196541155, 350.470884590629, 424.5991707022969, 440.5091196541155]","[100.0, 100.0, 100.0, 77.10408015484747, 100.0, 100.0, 100.0, 86.72542581031853, 97.70713935266424, 100.0]"
