Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
31,546.1589650358802,100.0,"[473.0260758247599, 463.0889169227673, 463.06215104816687, 473.0260758247599, 473.0260758247599, 464.2486684437019, 473.0260758247599, 459.0280681465568, 473.0260758247599, 473.0260758247599]","[100.0, 98.66877545690869, 98.66518077905768, 100.0, 100.0, 98.82448395186346, 100.0, 98.12283618555725, 100.0, 100.0]"
32,546.1589650358802,100.0,"[499.63205012245214, 469.8419034388687, 499.63205012245214, 498.93207840368166, 499.63205012245214, 466.9567119822529, 499.63205012245214, 494.7194323707886, 499.63205012245214, 499.63205012245214]","[100.0, 96.20384594367042, 100.0, 99.9114270881443, 100.0, 95.83316952710074, 100.0, 99.37775412260541, 100.0, 100.0]"
33,546.1589650358802,100.0,"[516.0258912445984, 513.9570714823178, 520.5576767267725, 520.5576767267725, 512.0095669928796, 501.7761625029967, 520.5576767267725, 519.2678300630696, 513.7540980259586, 520.5576767267725]","[99.44913865527401, 99.19728758542524, 100.0, 100.0, 98.9599875415021, 97.7095356094652, 100.0, 99.84332689510472, 99.17256549557189, 100.0]"
34,546.1589650358802,100.0,"[472.2174634399123, 481.28914075405254, 478.42048971456495, 459.92420315285773, 490.1534835880705, 476.86249677413844, 485.5921249601623, 490.1534835880705, 490.1534835880705, 488.1644028563564]","[97.67682004826591, 98.85438807189193, 98.48259016221735, 96.07238830726915, 100.0, 98.28044220457663, 99.41110945944929, 100.0, 100.0, 99.7433592316745]"
35,546.1589650358802,100.0,"[449.4673581325278, 449.4673581325278, 437.94280190486893, 417.468162537021, 430.13712088795614, 449.4673581325278, 447.04583494824703, 441.0167767139009, 449.4673581325278, 449.4673581325278]","[100.0, 100.0, 98.37429854564887, 95.46063765206378, 97.2674526545696, 100.0, 99.6592284603306, 98.8088992517226, 100.0, 100.0]"
36,546.1589650358802,100.0,"[442.61026351016125, 453.54199533984723, 446.4227739956233, 438.2081006505967, 449.5234420013373, 456.0792068542112, 459.19537464708765, 455.8477631155318, 459.19537464708765, 459.19537464708765]","[97.7071022398354, 99.22064233125515, 98.23595376549176, 97.09510196227606, 98.66527197926, 99.5706936507212, 100.0, 99.538780991219, 100.0, 100.0]"
37,546.1589650358802,100.0,"[436.4802470415322, 439.3195956816201, 439.3195956816201, 432.18324482592055, 439.3195956816201, 439.3195956816201, 430.88693781639347, 439.3195956816201, 432.24850090814436, 439.3195956816201]","[99.59114841608438, 100.0, 100.0, 98.97121691563602, 100.0, 100.0, 98.78391397854998, 100.0, 98.98064224355356, 100.0]"
38,546.1589650358802,100.0,"[417.9738122417179, 417.9738122417179, 392.17816001118115, 396.99770498534383, 417.9738122417179, 417.9738122417179, 417.9738122417179, 417.9738122417179, 417.9738122417179, 415.09894043890654]","[100.0, 100.0, 96.0696375526132, 96.80855081749087, 100.0, 100.0, 100.0, 100.0, 100.0, 99.56487095374708]"
39,546.1589650358802,100.0,"[399.04790825278303, 412.26974540570166, 404.62622139011785, 416.6304456587757, 416.6304456587757, 411.07044038809426, 416.6304456587757, 416.6304456587757, 416.6304456587757, 407.0866453800056]","[97.31887901824464, 99.33757458364406, 98.17247493508982, 100.0, 100.0, 99.15510372166477, 100.0, 100.0, 100.0, 98.5480790320451]"
40,546.1589650358802,100.0,"[407.1841410390748, 409.7774579347693, 408.40404495189574, 402.9923336117872, 410.1739879328616, 413.77482810294043, 413.77482810294043, 413.77482810294043, 412.0403064419062, 384.3336832390517]","[98.99126158849178, 99.38863457956926, 99.17826078325058, 98.3476893195181, 99.44934267187496, 100.0, 100.0, 100.0, 99.73488897793412, 95.46327644601982]"
41,546.1589650358802,100.0,"[401.85927378110233, 408.0829805478568, 407.91459545253457, 403.24036576873084, 396.06158983220797, 408.0829805478568, 406.52813543575786, 400.722670031605, 403.8357073762319, 387.3694896569831]","[99.03422104280702, 100.0, 99.97391589612087, 99.2488358571496, 98.13138326421101, 100.0, 99.75904752016622, 98.85746838431729, 99.34129575102637, 96.77189487170757]"
42,546.1589650358802,100.0,"[376.8003356678759, 352.5403486343058, 365.29726009291886, 379.8182502085892, 360.8894258924232, 361.59147153714025, 377.9194708197629, 379.8182502085892, 366.25540491114, 371.9784721361273]","[99.4972707432767, 95.42044281724237, 97.57229548656397, 100.0, 96.83086150527521, 96.94909641463515, 99.68380733591758, 100.0, 97.73317901819901, 98.69207417405092]"
43,546.1589650358802,100.0,"[359.19904136459195, 331.02433945081634, 352.90284871220587, 355.9936272593364, 359.19904136459195, 359.19904136459195, 359.0108798163332, 357.1184432035162, 359.19904136459195, 352.30256213523035]","[100.0, 94.994139309243, 98.88970799293324, 99.43532063645353, 100.0, 100.0, 99.96688520396437, 99.6336075965303, 100.0, 98.78360982806927]"
44,546.1589650358802,100.0,"[334.34634050505423, 325.3377033968053, 334.34634050505423, 331.1695771665304, 330.570841115658, 333.08289172532966, 323.89404741907435, 334.34634050505423, 334.34634050505423, 329.47938068700404]","[100.0, 98.2913811486695, 100.0, 99.39872835890186, 99.28525385660375, 99.76102513179414, 98.01653988823865, 100.0, 100.0, 99.07827240932285]"
45,546.1589650358802,100.0,"[327.904435411327, 318.33925271490585, 326.71171227682055, 330.19045667987734, 317.9896890392657, 327.9835768014963, 330.19045667987734, 318.14160828975685, 324.6142506992042, 327.22257610355354]","[99.5620074572803, 97.72149565690334, 99.33320353861332, 100.0, 97.65398708520414, 99.57718251105399, 100.0, 97.6833282694303, 98.93036490177771, 99.43122808447866]"
46,546.1589650358802,100.0,"[341.5465345549647, 327.62875169153926, 331.2761597443628, 333.58720445660447, 335.45872286945115, 333.94123308460047, 342.1013708253431, 342.1013708253431, 323.7264049927327, 342.1013708253431]","[99.89746032863417, 97.31228217073557, 97.99224818623846, 98.42216028392065, 98.76979268393382, 98.48795598282368, 100.0, 100.0, 96.58277583582887, 100.0]"
47,546.1589650358802,100.0,"[330.24016798938294, 320.554109459239, 327.82091358370394, 330.43933948657235, 324.8127401268993, 331.6414647223887, 316.66666675368333, 330.7244043917995, 327.87029127712606, 317.4619770743148]","[99.732776220186, 97.8783119991985, 99.27080639484404, 99.77077380845884, 98.69526188072591, 100.0, 97.13030904737893, 99.82514870145421, 99.28024329484943, 97.2835168961427]"
48,546.1589650358802,100.0,"[355.04025887381647, 359.3163008842829, 359.3163008842829, 352.90494632374117, 352.1131084141927, 356.32938087047665, 353.5527656990961, 351.52444849199605, 358.14248716527953, 349.8529352705033]","[99.24669616198271, 100.0, 100.0, 98.86972665849568, 98.72979872805031, 99.47402095474573, 98.98414965528373, 98.62572684760148, 99.79342038706636, 98.32998745615718]"
49,546.1589650358802,100.0,"[308.90868897517623, 320.10061948465136, 324.7140824510509, 321.7462085809132, 324.7140824510509, 324.7140824510509, 324.7140824510509, 324.7140824510509, 324.7140824510509, 320.4979926097707]","[96.9051804142642, 99.10040011013628, 100.0, 99.42162662443987, 100.0, 100.0, 100.0, 100.0, 100.0, 99.17800456997449]"
50,546.1589650358802,100.0,"[327.093255254664, 323.7466165265132, 315.62201848424695, 325.6865856526186, 329.98404274553195, 316.04846144428933, 332.6135776652232, 332.6135776652232, 332.6135776652232, 331.3466585794147]","[98.9488351511908, 98.30954889273744, 96.75097037945187, 98.68031746506578, 99.49980426911611, 96.83301419902739, 100.0, 100.0, 100.0, 99.75911952577991]"
51,546.1589650358802,100.0,"[334.87277801629557, 330.93862477859, 344.09017043424865, 344.09017043424865, 344.09017043424865, 342.29300640583557, 322.8625744793018, 343.7666642296314, 344.09017043424865, 340.14019132880674]","[98.30132484578449, 97.57294612972713, 100.0, 100.0, 100.0, 99.66964572671027, 96.07117756396613, 99.94056287890629, 100.0, 99.27338207001699]"
52,546.1589650358802,100.0,"[365.1043781463017, 365.1043781463017, 358.85086278908636, 365.1043781463017, 347.7220924698997, 344.73301391992095, 344.88060322059533, 365.1043781463017, 360.15809578701646, 365.1043781463017]","[100.0, 100.0, 98.91512197742162, 100.0, 96.97333778089435, 96.44927324174101, 96.47517524558108, 100.0, 99.14226832671376, 100.0]"
53,546.1589650358802,100.0,"[373.037220919546, 370.5581445856315, 374.8320661348851, 374.8320661348851, 364.05092012048084, 356.7159497068233, 358.3379781565929, 374.8320661348851, 374.8320661348851, 372.3796797647068]","[99.69714645022115, 99.27827884960787, 100.0, 100.0, 98.17565983286052, 96.92715168757226, 97.203767416487, 100.0, 100.0, 99.58611113400113]"
54,546.1589650358802,100.0,"[381.7843986858302, 381.7843986858302, 381.3860262962779, 381.0951068898561, 378.42203052498877, 357.7923105109119, 359.16947296360803, 375.860258214171, 375.8331858310029, 381.7843986858302]","[100.0, 100.0, 99.93403346209223, 99.88584994785933, 99.4427192158046, 95.99736165893385, 96.22881935538012, 99.01735206584745, 99.01285322876649, 100.0]"
55,546.1589650358802,100.0,"[391.8561158447054, 390.4126667595901, 391.8561158447054, 385.9384205786376, 370.41962541384123, 386.4124487006595, 384.5049486552616, 391.036586327847, 391.8561158447054, 373.02846117100364]","[100.0, 99.7670508264619, 100.0, 99.04369729254523, 96.51917382731435, 99.12042637853499, 98.81153172300051, 99.86776585055793, 100.0, 96.94530991679197]"
56,546.1589650358802,100.0,"[368.5096858266335, 354.90320973752847, 368.5096858266335, 366.2851628143324, 364.731869960054, 368.5096858266335, 348.5669786137443, 357.66946988120765, 367.05603978567274, 365.94105861201876]","[100.0, 97.65575471249538, 100.0, 99.61814908632162, 99.35119730760404, 100.0, 96.55682746793914, 98.13404639190384, 99.75053516344335, 99.5590335681843]"
57,546.1589650358802,100.0,"[372.84781239062875, 364.1591714136737, 354.00737267981424, 360.6156200591261, 375.4673193917472, 374.956110263602, 375.4673193917472, 369.7759407111705, 365.80964655225046, 375.1552929638893]","[99.55863173588597, 98.0894084554139, 96.36215515944698, 97.48782734231936, 100.0, 99.91392140271374, 100.0, 99.04011841734656, 98.36913009125699, 99.94746349988361]"
58,546.1589650358802,100.0,"[356.64041420404754, 350.782685078407, 351.7143744505636, 358.48132710391525, 351.4011815942238, 337.8469013109721, 358.7741417844272, 355.40304321203536, 354.22454546542855, 354.2310638579178]","[99.62379970200632, 98.58829281571629, 98.75326373614726, 99.94840437702561, 98.69781931697192, 96.28685328303855, 100.0, 99.40539661823964, 99.19721941660328, 99.19837131242501]"
59,546.1589650358802,100.0,"[379.6543976989394, 379.2421213007457, 381.3811374359796, 381.755365411144, 375.69707696803874, 370.18456447083435, 378.8847427542694, 381.755365411144, 364.1219818063562, 381.755365411144]","[99.65189283560807, 99.58353051569888, 99.9380272818199, 100.0, 98.99498229287005, 98.07718795768433, 99.52425712643361, 100.0, 97.06404900823837, 100.0]"
60,546.1589650358802,100.0,"[353.61215517885165, 353.61215517885165, 333.10404710799014, 353.61215517885165, 344.8685128901214, 353.61215517885165, 349.8712420535508, 345.1586046660147, 346.9406896776997, 353.61215517885165]","[100.0, 100.0, 96.30825575798902, 100.0, 98.43241038884526, 100.0, 99.3304423930476, 98.4845678544934, 98.80475345752376, 100.0]"
61,546.1589650358802,100.0,"[386.6445030264658, 362.25381344180494, 375.28464909947223, 385.1786542569, 382.77826559853315, 387.32580805706147, 383.2680136199317, 376.1718342390116, 385.3376764727134, 380.9338328821597]","[99.88878740065356, 95.87606329784141, 98.02761722298494, 99.64935513008784, 99.25681439569496, 100.0, 99.33695063131698, 98.17344550927321, 99.67534014102434, 98.9547981633517]"
62,546.1589650358802,100.0,"[360.2570406253035, 347.2058641366652, 352.10551338876786, 356.6689320347317, 360.2570406253035, 360.2570406253035, 360.2570406253035, 352.3899084950165, 357.97284937675005, 360.2570406253035]","[100.0, 97.70011152574297, 98.56588292189396, 99.36968309622279, 100.0, 100.0, 100.0, 98.6160476790658, 99.59891050745539, 100.0]"
